gid,role,role_score,cluster_id,priority_score,evidence,rule,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fast_share,seed_payers,seeds_2hop,pagerank,betweenness,max_payers_same_day,truncated
100000008576243100,terminal,0.641,0,0.4509,"Конечный получатель: 83 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,2,0,82920.0,0.0,4,0,0.0,,0,0,0.0016515737888683456,0.0,2,False
100000008576528100,peripheral,0.7,4,0.0702,"Разовое поступление: 28 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,28000.0,0.0,1,0,0.0,,0,0,0.00028647675109136453,0.0,1,False
100000008579978100,peripheral,0.5,4,0.1943,"Получил 34 тыс ₸, отдал 77 тыс ₸ (226%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,34000.0,77000.0,1,6,2.264705882352941,0.35064935064935066,0,0,0.00028667120613580906,1.922024458454748e-05,1,False
100000008582730100,transit,1.0,18,0.3814,"Транзит: получил 5 тыс ₸, отдал 5 тыс ₸ (100%); 100% суммы ушло в течение 2 дн. после поступления",T1,3,False,1,1,5000.0,5000.0,1,1,1.0,1.0,0,0,0.0008925911171850267,0.0,1,False
100000008583360100,peripheral,0.5,8,0.3247,"Получил 113 тыс ₸, отдал 170 тыс ₸ (151%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,112843.0,170000.0,1,1,1.5065179054083992,0.0,0,0,0.0003276125928311366,1.922024458454748e-05,1,False
100000008583971100,peripheral,0.4,0,0.1983,"Обрыв выгрузки на 4-м колене: получил 51 тыс ₸ от 2; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,2,0,51000.0,0.0,2,0,0.0,,0,0,0.00032971602313587844,0.0,1,True
100000008586731100,peripheral,0.7,11,0.1396,"Разовое поступление: 12 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,12000.0,0.0,1,0,0.0,,1,1,0.00028756075486281377,0.0,1,False
100000008587459100,peripheral,0.5,0,0.4324,"Получил 182 тыс ₸, отдал 686 тыс ₸ (378%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,2,False,2,2,181507.0,686500.0,2,4,3.782223275135394,0.0,0,1,0.00030075681163842564,1.7724578204740182e-05,1,False
100000008588665100,peripheral,0.4,0,0.1669,"Обрыв выгрузки на 4-м колене: получил 25 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,25000.0,0.0,1,0,0.0,,0,0,0.00035249090665568923,0.0,1,True
100000008595687100,peripheral,0.5,5,0.2596,"Получил 64 тыс ₸, отдал 10 тыс ₸ (16%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,64395.0,10400.0,1,1,0.161503222299868,1.0,0,0,0.00030485762729909273,0.00030108414068267934,1,False
100000008596924100,peripheral,0.7,6,0.2559,"Разовое поступление: 100 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,100000.0,0.0,1,0,0.0,,0,0,0.0004160204242994214,0.0,1,False
100000008598972100,peripheral,0.7,3,0.1889,"Разовое поступление: 120 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,120000.0,0.0,1,0,0.0,,0,0,0.0002941160150228167,0.0,1,False
100000008599354100,peripheral,0.5,0,0.3129,"Получил 177 тыс ₸, отдал 38 тыс ₸ (22%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,177000.0,38200.0,1,2,0.21581920903954802,0.0,0,0,0.00033174355341856386,4.359230730515923e-06,1,False
100000008601794100,peripheral,0.6,56,0.538,Seed-клиент: отправил 871 тыс ₸ на 1 получателей; признаков сбора или веера нет,P-seed,0,True,2,1,494400.0,871400.0,8,13,,0.23112233187973377,0,1,0.0023677797580180984,3.962937027741748e-07,1,False
100000008603331100,peripheral,0.5,10,0.4876,"Получил 40 тыс ₸, отдал 742 тыс ₸ (1878%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,2,False,2,6,39500.0,741774.0,3,6,18.779088607594936,0.44400855247015936,0,1,0.00034423402970945057,0.0001957690891704424,1,False
100000008603629100,coordinator,1.0,3,0.9385,"Хаб: собирает и раздаёт: 19 плательщиков → 61 получателей, через узел 5,0 млн ₸; 1 seed в 2 шагах выше; посредничество выше 99% узлов",C1,2,False,19,61,1817300.0,4986156.0,45,74,2.7437165025037142,0.9888378943619093,0,1,0.0011918072731347809,0.005760528742267877,4,False
100000008612257100,peripheral,0.7,16,0.0251,"Разовое поступление: 10 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,9500.0,0.0,1,0,0.0,,0,0,0.00028786387694202726,0.0,1,False
100000008619159100,peripheral,0.4,64,0.3021,"Обрыв выгрузки на 4-м колене: получил 446 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,446400.0,0.0,2,0,0.0,,0,0,0.00035658738939848764,0.0,1,True
100000008619857100,peripheral,0.5,0,0.1412,"Получил 29 тыс ₸, отдал 13 тыс ₸ (45%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,2,29000.0,13000.0,1,2,0.4482758620689655,0.6153846153846154,0,0,0.0002872025732618279,1.75823270987009e-06,1,False
100000008620570100,peripheral,0.5,3,0.3226,"Получил 145 тыс ₸, отдал 32 тыс ₸ (22%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,2,2,145000.0,31800.0,2,2,0.2193103448275862,0.31446540880503143,0,0,0.00034853843958794993,3.308344750837977e-05,1,False
100000008624978100,peripheral,0.7,17,0.3456,"Разовое поступление: 109 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,109000.0,0.0,1,0,0.0,,0,1,0.00033803190556376094,0.0,1,False
100000008625905100,peripheral,0.5,58,0.4141,"Получил 198 тыс ₸, отдал 635 тыс ₸ (321%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,2,197800.0,635000.0,1,2,3.210313447927199,0.0,0,0,0.0005453128171044582,3.962937027741748e-05,1,False
100000008628231100,peripheral,0.5,66,0.4741,"Получил 50 тыс ₸, отдал 628 тыс ₸ (1256%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,1,False,1,2,50000.0,627870.0,1,19,12.5574,0.03503910045073025,1,2,0.0002955811159053975,4.755524433290098e-05,1,False
100000008628818100,peripheral,0.4,8,0.1624,"Обрыв выгрузки на 4-м колене: получил 46 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,46310.0,0.0,1,0,0.0,,0,0,0.0003029044708184983,0.0,1,True
100000008629504100,peripheral,0.4,0,0.1152,"Обрыв выгрузки на 4-м колене: получил 20 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,20000.0,0.0,1,0,0.0,,0,0,0.00030201034173378425,0.0,1,True
100000008629581100,peripheral,0.7,2,0.2988,"Разовое поступление: 54 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,54184.0,0.0,1,0,0.0,,0,1,0.0003153289461226527,0.0,1,False
100000008631800100,peripheral,0.4,19,0.066,"Обрыв выгрузки на 4-м колене: получил 13 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,12850.0,0.0,1,0,0.0,,0,0,0.00029244596678878467,0.0,1,True
100000008632060100,peripheral,0.5,0,0.2661,"Получил 6 тыс ₸, отдал 339 тыс ₸ (5653%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,9,6000.0,339200.0,1,12,56.53333333333333,0.0,0,0,0.0002880256481640284,0.0005365436581217861,1,False
100000008633099100,peripheral,0.5,6,0.1649,"Получил 19 тыс ₸, отдал 14 тыс ₸ (69%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,19468.0,13500.0,1,1,0.6934456544072324,0.0,0,0,0.00029196202177266705,1.922024458454748e-05,1,False
100000008634520100,peripheral,0.7,10,0.186,"Разовое поступление: 90 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,90000.0,0.0,1,0,0.0,,0,0,0.0002984829159965065,0.0,1,False
100000008636603100,peripheral,0.5,11,0.4432,"Получил 35 тыс ₸, отдал 159 тыс ₸ (449%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,2,False,2,6,35460.0,159375.0,2,7,4.494500846023689,0.36941176470588233,0,1,0.0003387006850594568,0.0034745654916701176,1,False
100000008637537100,consolidator,0.85,10,0.9382,Сбор средств: 620 тыс ₸ от 3 плательщиков (из них seed: 2); до 2 плательщиков в один день,K2,0,True,3,3,619890.0,2351495.0,22,30,,1.0,2,4,0.000828733153434527,7.75353843868499e-05,2,False
100000008638859100,peripheral,0.4,18,0.2194,"Обрыв выгрузки на 4-м колене: получил 34 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,34000.0,0.0,1,0,0.0,,0,0,0.000539648613146656,0.0,1,True
100000008647905100,peripheral,0.5,18,0.452,"Получил 50 тыс ₸, отдал 344 тыс ₸ (688%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,2,False,1,2,50000.0,344222.0,1,2,6.88444,0.670497527758249,0,1,0.00032871032586726667,3.844048916909496e-05,1,False
100000008648783100,peripheral,0.4,19,0.0202,"Обрыв выгрузки на 4-м колене: получил 5 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,5200.0,0.0,1,0,0.0,,0,0,0.0002883520722228755,0.0,1,True
100000008649416100,peripheral,0.4,16,0.1424,"Обрыв выгрузки на 4-м колене: получил 5 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,5000.0,0.0,1,0,0.0,,0,0,0.0005337267176293667,0.0,1,True
100000008650785100,peripheral,0.6,5,0.529,Seed-клиент: отправил 120 тыс ₸ на 2 получателей; признаков сбора или веера нет,P-seed,0,True,2,2,92000.0,120120.0,2,2,,0.5829170829170829,1,2,0.0006125210138081797,2.242361868197206e-05,1,False
100000008652094100,peripheral,0.7,0,0.0881,"Разовое поступление: 35 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,35000.0,0.0,1,0,0.0,,0,0,0.000287540493064146,0.0,1,False
100000008653041100,peripheral,0.7,1,0.0933,"Разовое поступление: 28 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,28000.0,0.0,1,0,0.0,,0,0,0.00028993947203441017,0.0,1,False
100000008654653100,peripheral,0.6,5,0.1042,Seed-клиент: отправил 54 тыс ₸ на 1 получателей; признаков сбора или веера нет,P-seed,0,True,0,1,0.0,54000.0,0,1,,,0,0,0.0002855692942172902,0.0,0,False
100000008655035100,peripheral,0.7,6,0.3674,"Разовое поступление: 30 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,30000.0,0.0,1,0,0.0,,0,2,0.000540142714317588,0.0,1,False
100000008655779100,peripheral,0.5,28,0.2989,"Получил 47 тыс ₸, отдал 25 тыс ₸ (53%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,2,47000.0,24704.0,1,2,0.5256170212765957,0.0,0,0,0.00039705232861292724,5.920977464216475e-05,1,False
100000008656043100,peripheral,0.7,1,0.2187,"Разовое поступление: 26 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,26200.0,0.0,1,0,0.0,,0,1,0.0002944677917550065,0.0,1,False
100000008659445100,peripheral,0.6,42,0.5357,Seed-клиент: отправил 875 тыс ₸ на 4 получателей; признаков сбора или веера нет,P-seed,0,True,3,4,138490.0,875150.0,7,18,,0.5178540821573444,0,1,0.0024238038911821155,9.90734256935437e-07,2,False
100000008659950100,terminal,0.673,10,0.4269,"Конечный получатель: 246 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,246000.0,0.0,1,0,0.0,,0,0,0.0003208665270804813,0.0,1,False
100000008661550100,peripheral,0.7,1,0.074,"Разовое поступление: 23 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,22800.0,0.0,1,0,0.0,,0,0,0.0002891278675826593,0.0,1,False
100000008661585100,peripheral,0.7,1,0.2437,"Разовое поступление: 43 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,43141.0,0.0,1,0,0.0,,1,1,0.0002946240847860133,0.0,1,False
100000008662216100,peripheral,0.7,1,0.0892,"Разовое поступление: 26 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,26200.0,0.0,1,0,0.0,,0,0,0.000289658532031881,0.0,1,False
100000008662805100,peripheral,0.7,1,0.0501,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,16500.0,0.0,1,0,0.0,,0,0,0.0002881445775738073,0.0,1,False
100000008663007100,peripheral,0.7,1,0.1507,"Разовое поступление: 14 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,14000.0,0.0,1,0,0.0,,1,1,0.0002885077302285584,0.0,1,False
100000008663723100,peripheral,0.7,1,0.0458,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,15600.0,0.0,1,0,0.0,,0,0,0.00028800410757254274,0.0,1,False
100000008664469100,peripheral,0.7,2,0.2449,"Разовое поступление: 25 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,25000.0,0.0,1,0,0.0,,1,2,0.00029057520506134383,0.0,1,False
100000008664774100,peripheral,0.7,1,0.0492,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,16300.0,0.0,1,0,0.0,,0,0,0.0002881133620179708,0.0,1,False
100000008665380100,peripheral,0.5,0,0.3145,"Получил 69 тыс ₸, отдал 18 тыс ₸ (26%) — удерживает часть средств, признаков роли недостаточно",P-other,1,False,2,1,69100.0,18200.0,2,1,0.2633863965267728,1.0,1,1,0.00029077432850192623,1.922024458454748e-05,1,False
100000008666075100,peripheral,0.7,1,0.2042,"Разовое поступление: 26 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,26217.0,0.0,1,0,0.0,,1,1,0.00029107193542496297,0.0,1,False
100000008667058100,peripheral,0.7,1,0.1687,"Разовое поступление: 18 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,17534.0,0.0,1,0,0.0,,1,1,0.00028924947543311713,0.0,1,False
100000008667795100,peripheral,0.7,1,0.1096,"Разовое поступление: 34 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,34000.0,0.0,1,0,0.0,,0,0,0.00029087593870950727,0.0,1,False
100000008667799100,peripheral,0.7,1,0.1096,"Разовое поступление: 34 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,34000.0,0.0,1,0,0.0,,0,0,0.00029087593870950727,0.0,1,False
100000008668099100,peripheral,0.7,1,0.0466,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,15700.0,0.0,1,0,0.0,,0,0,0.00028801971535046103,0.0,1,False
100000008669037100,peripheral,0.9,89,0.0,Seed-клиент без переводов ≥5 тыс ₸ внутри банка за июль,P-orphan,0,True,0,0,0.0,0.0,0,0,,,0,0,0.0002855692942172902,0.0,0,False
100000008669310100,peripheral,0.7,0,0.1283,"Разовое поступление: 60 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,59567.0,0.0,2,0,0.0,,0,0,0.00028892410569473766,0.0,1,False
100000008670667100,peripheral,0.7,1,0.1594,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,15534.0,0.0,1,0,0.0,,1,1,0.0002888296988600788,0.0,1,False
100000008671026100,peripheral,0.7,1,0.1918,"Разовое поступление: 24 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,23534.0,0.0,1,0,0.0,,1,1,0.0002905088051522321,0.0,1,False
100000008671081100,peripheral,0.7,1,0.1171,"Разовое поступление: 37 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,37200.0,0.0,1,0,0.0,,0,0,0.0002913753876028924,0.0,1,False
100000008671129100,peripheral,0.7,1,0.0892,"Разовое поступление: 26 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,26200.0,0.0,1,0,0.0,,0,0,0.000289658532031881,0.0,1,False
100000008671929100,peripheral,0.7,2,0.3373,"Разовое поступление: 75 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,75000.0,0.0,2,0,0.0,,1,2,0.0003005870267494512,0.0,1,False
100000008672162100,peripheral,0.7,1,0.1599,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,15550.0,0.0,1,0,0.0,,1,1,0.0002888330570726631,0.0,1,False
100000008672200100,peripheral,0.7,1,0.1275,"Разовое поступление: 9 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,8511.0,0.0,1,0,0.0,,1,1,0.0002873556534238548,0.0,1,False
100000008672480100,peripheral,0.7,1,0.16,"Разовое поступление: 13 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,13000.0,0.0,1,0,0.0,,0,1,0.0002899845792550884,0.0,1,False
100000008672493100,peripheral,0.7,1,0.0386,"Разовое поступление: 14 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,14000.0,0.0,1,0,0.0,,0,0,0.0002877543831258502,0.0,1,False
100000008672603100,peripheral,0.7,2,0.2149,"Разовое поступление: 21 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,21200.0,0.0,1,0,0.0,,0,1,0.00029721303813419714,0.0,1,False
100000008672762100,peripheral,0.7,1,0.16,"Разовое поступление: 13 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,13000.0,0.0,1,0,0.0,,0,1,0.0002899845792550884,0.0,1,False
100000008673001100,peripheral,0.6,20,0.355,Seed-клиент: отправил 0 ₸ на 0 получателей; признаков сбора или веера нет,P-seed,0,True,1,0,80000.0,0.0,1,0,,,1,1,0.0004689783107025104,0.0,1,False
100000008675322100,peripheral,0.4,36,0.2745,"Обрыв выгрузки на 4-м колене: получил 340 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,340000.0,0.0,4,0,0.0,,0,0,0.00031935416989743563,0.0,1,True
100000008676812100,terminal,0.665,18,0.4599,"Конечный получатель: 231 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,230800.0,0.0,1,0,0.0,,0,0,0.00047313415798955915,0.0,1,False
100000008677215100,peripheral,0.7,22,0.0859,"Разовое поступление: 9 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,9000.0,0.0,1,0,0.0,,0,0,0.00030437671563686035,0.0,1,False
100000008677368100,peripheral,0.4,6,0.1668,"Обрыв выгрузки на 4-м колене: получил 14 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,13500.0,0.0,1,0,0.0,,0,0,0.0005340288694748723,0.0,1,True
100000008677518100,peripheral,0.7,1,0.1387,"Разовое поступление: 49 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,48700.0,0.0,1,0,0.0,,0,0,0.00029317028206349527,0.0,1,False
100000008679986100,peripheral,0.7,1,0.1743,"Разовое поступление: 19 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,19000.0,0.0,1,0,0.0,,1,1,0.0002895571716611542,0.0,1,False
100000008680061100,peripheral,0.4,4,0.1676,"Обрыв выгрузки на 4-м колене: получил 41 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,41300.0,0.0,2,0,0.0,,0,0,0.00031068559080704136,0.0,1,True
100000008680451100,peripheral,0.7,1,0.1918,"Разовое поступление: 24 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,23534.0,0.0,1,0,0.0,,1,1,0.0002905088051522321,0.0,1,False
100000008680731100,distributor,0.775,11,0.5021,"Веерная рассылка: 1,5 млн ₸ на 27 получателей (28 переводов), плательщиков в выборке: 0; seed-клиент",D1,0,True,0,27,0.0,1464354.0,0,28,,,0,0,0.0002855692942172902,0.0,0,False
100000008680912100,peripheral,0.5,0,0.2411,"Получил 45 тыс ₸, отдал 6 тыс ₸ (13%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,45112.0,5990.85,2,1,0.13279947685759888,1.0,0,0,0.000535175712479058,0.0,1,False
100000008682426100,peripheral,0.7,14,0.081,"Разовое поступление: 20 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,20000.0,0.0,1,0,0.0,,0,0,0.0002912223270400019,0.0,1,False
100000008683818100,peripheral,0.7,1,0.1821,"Разовое поступление: 17 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,17400.0,0.0,1,0,0.0,,0,1,0.00029147898342172775,0.0,1,False
100000008684452100,peripheral,0.7,1,0.1471,"Разовое поступление: 52 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,51800.0,0.0,1,0,0.0,,0,0,0.0002936541231789621,0.0,1,False
100000008684767100,peripheral,0.7,1,0.1034,"Разовое поступление: 31 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,31100.0,0.0,1,0,0.0,,0,0,0.000290423313149877,0.0,1,False
100000008684951100,peripheral,0.7,1,0.0527,"Разовое поступление: 17 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,17200.0,0.0,1,0,0.0,,0,0,0.00028825383201923533,0.0,1,False
100000008686214100,peripheral,0.7,3,0.1176,"Разовое поступление: 25 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,25000.0,0.0,1,0,0.0,,0,0,0.00029772792993778484,0.0,1,False
100000008686234100,peripheral,0.7,0,0.2333,"Разовое поступление: 40 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,39778.0,0.0,1,0,0.0,,1,1,0.0002930337323065535,0.0,1,False
100000008686247100,peripheral,0.5,23,0.1505,"Получил 22 тыс ₸, отдал 5 тыс ₸ (23%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,22000.0,5000.0,2,1,0.22727272727272727,0.0,0,0,0.00031367376777992426,0.0,1,False
100000008686313100,coordinator,0.936,0,0.8958,"Хаб: собирает и раздаёт: 6 плательщиков → 7 получателей, через узел 334 тыс ₸; 1 seed в 2 шагах выше; посредничество выше 99% узлов",C1,1,False,6,7,1912716.0,333800.0,16,13,0.17451623764322566,1.0,1,1,0.00046763290222869583,0.0019848260248329463,2,False
100000008686494100,peripheral,0.7,1,0.0466,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,15700.0,0.0,1,0,0.0,,0,0,0.00028801971535046103,0.0,1,False
100000008687492100,peripheral,0.7,1,0.1692,"Разовое поступление: 15 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,15000.0,0.0,1,0,0.0,,0,1,0.0002906638538762881,0.0,1,False
100000008687617100,peripheral,0.7,1,0.1281,"Разовое поступление: 43 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,43350.0,0.0,2,0,0.0,,0,0,0.00029233526594486694,0.0,1,False
100000008687671100,peripheral,0.7,1,0.233,"Разовое поступление: 38 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,37500.0,0.0,1,0,0.0,,1,1,0.00029344010496175864,0.0,1,False
100000008687733100,peripheral,0.7,1,0.0406,"Разовое поступление: 15 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,14650.0,0.0,1,0,0.0,,0,0,0.00028785583368231904,0.0,1,False
100000008687990100,peripheral,0.7,1,0.0549,"Разовое поступление: 18 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,17600.0,0.0,1,0,0.0,,0,0,0.00028831626313090844,0.0,1,False
100000008688109100,peripheral,0.7,1,0.0352,"Разовое поступление: 13 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,12800.0,0.0,1,0,0.0,,0,0,0.0002875670897908307,0.0,1,False
100000008688155100,peripheral,0.7,1,0.0773,"Разовое поступление: 24 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,23600.0,0.0,1,0,0.0,,0,0,0.0002892527298060056,0.0,1,False
100000008688476100,peripheral,0.7,1,0.2092,"Разовое поступление: 24 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,24000.0,0.0,1,0,0.0,,0,1,0.0002937205896716869,0.0,1,False
100000008688881100,peripheral,0.7,1,0.2608,"Разовое поступление: 44 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,44211.0,0.0,1,0,0.0,,0,1,0.00030058499935622067,0.0,1,False
100000008690762100,peripheral,0.7,1,0.0906,"Разовое поступление: 27 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,26750.0,0.0,1,0,0.0,,0,0,0.0002897443748104316,0.0,1,False
100000008690932100,peripheral,0.7,1,0.1897,"Разовое поступление: 23 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,23000.0,0.0,1,0,0.0,,1,1,0.0002903967248072309,0.0,1,False
100000008691027100,peripheral,0.7,1,0.1687,"Разовое поступление: 18 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,17534.0,0.0,1,0,0.0,,1,1,0.00028924947543311713,0.0,1,False
100000008691168100,peripheral,0.7,1,0.2092,"Разовое поступление: 24 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,24000.0,0.0,1,0,0.0,,0,1,0.0002937205896716869,0.0,1,False
100000008691330100,peripheral,0.7,1,0.186,"Разовое поступление: 21 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,21440.0,0.0,1,0,0.0,,1,1,0.00029006929908026094,0.0,1,False
100000008691495100,peripheral,0.7,1,0.2064,"Разовое поступление: 27 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,27000.0,0.0,1,0,0.0,,1,1,0.0002912362779533075,0.0,1,False
